title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
优质房源 在现出售 一楼带60平米的花园,85,7024.8,青水美居壹期,"['青白江', '青白江']",3室1厅2卫,121㎡,东南,其他,低楼层 (共6层),无,普通住宅,2019-10-05,砖木结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/3b9c4c15ffc28ec8540dd852e4fe7500/screenshot/1570846967_8/pc0_9IiaH4yMF.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_sGQkIPrZd_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_19c9615a-4b34-4102-bf89-12d205db65da.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_0ihJzfxc7_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_GYBDBupvv_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_LFxGVTfDu_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100517710100166262.html
金色港湾 精装套二 带车位 楼层好 采光充足,56.5,8021,金色港湾(凤祥大道),"['青白江', '青白江']",2室2厅1卫,70.44㎡,南,精装,高楼层 (共18层),有,普通住宅,2019-10-05,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/5201fd74a9b8ec007c650be6c4200157/screenshot/1570529947_0/pc0_eS3wcTgvf.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_DSQkxVC5o_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_782e11cb-7746-4e4d-82cf-0ede5281836b.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_FpTs635OJ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_egSMS35LJ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100517710100170854.html
家乐福旁 清水套三双卫 配套成熟,74,7400,瀚城国际,"['青白江', '青白江']",3室2厅2卫,100㎡,北,毛坯,中楼层 (共33层),有,普通住宅,2019-10-06,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/ac213f5be33755cee69c6cabf519213e/screenshot/1570865441_0/pc0_KQcwIN02f.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_JGvxf0BSS_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_11a71939-bfbc-48af-9072-6948206da9e4.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_hcfUgBcWc_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_jrpYAQCrW_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_baxdUN2nP_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100617710100112285.html
成熟地段 川化3村 电梯房 拎包入住,50,6666.7,川化三村,"['青白江', '青白江']",2室2厅1卫,75㎡,东 西,精装,中楼层 (共18层),无,普通住宅,2019-10-06,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/4b83bbb699c0a07dee3f0ba531923f0f/screenshot/1571565991_2/pc0_43ZjYvzRd.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_Hmry0QsTr_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_27d703ba-50be-4ffb-8e88-73e7349c2f4a.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_kLuqhphT9_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_44rTCeDd1_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100617710100155691.html
简装套二，户型方正，怡湖公园，万达等。,32.5,5327.9,青江东路85号院,"['青白江', '青白江']",2室2厅1卫,61㎡,西南,简装,高楼层 (共6层),无,普通住宅,2019-10-08,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/a539e23536e9a13b02e23610d4ae46e7/screenshot/1571039594_2/pc0_gZITRMWHH.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_OsCu13CmD_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_d82af676-b449-498d-97c5-3d9427bb7867.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_hgjsJrx2g_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_mlKZYAYH2_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100817710100184217.html
俊翔市场公寓楼出售 精装套二 户型方正,32,3985.1,俊翔府邸,"['青白江', '青白江']",2室2厅1卫,80.3㎡,东,精装,低楼层 (共13层),有,普通住宅,2019-10-12,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/b82c57c6ff1c643a811ce754c433a4c9/screenshot/1571019362_12/pc0_ntv2l2lgC.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_RmuRUYID3_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_417b5d79-0289-40e3-b72d-bde63ae2070d.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_rVbR2xBKp_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_BZDiLQoAT_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19101217710100184140.html
家乐福旁  清水套三  配套完善,59,7015.5,瀚城国际,"['青白江', '青白江']",2室2厅1卫,84.1㎡,东,毛坯,低楼层 (共17层),有,普通住宅,2019-10-13,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/2649254d241261023d748c8bd84be906/screenshot/1571985013_0/pc0_57aMuhhUb.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_Cb9bQBTxw_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_27cd5385-716c-4a27-9a9d-1dfa4672b54f.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_PDCaW9D1O_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_pulOHaEiR_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19101317710100143790.html
正对怡湖    精装套二   小区自带公园,69.5,8910.3,怡湖玫瑰苑,"['青白江', '青白江']",2室2厅1卫,78㎡,东南,精装,低楼层 (共16层),有,普通住宅,2019-10-14,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/00a0a7da093f29c27b0b5656b4e5b44a/screenshot/1572168971_0/pc0_5NG3cbd8F.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_8mvQcsGwl_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_7ac9d95b-b98f-4e1a-8908-5ec59de4de89.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_MrYd61tPF_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_gLQeojqsM_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19101417710100192771.html
位置好 户型方正 一梯两户 小高层 业主诚心卖,66,7439.1,经典上城(凤凰西五路),"['青白江', '青白江']",2室2厅1卫,88.72㎡,南,简装,低楼层 (共11层),无,普通住宅,2019-10-16,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/1f60bcb60d02ab11f2ed129a1fd02c3a/screenshot/1575772876_0/pc0_OzH3fPRVq.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_M8RhjK6du_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_749f43f5-fad6-4499-acdd-aa8c6a33eb4d.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_tGHE5E3yD_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_oN1gYngAy_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19101617710100150362.html
天府欧城清水套一出售，中间楼层 可自住,28,5600,天府欧城,"['青白江', '青白江']",1室2厅1卫,50㎡,南,毛坯,高楼层 (共15层),有,普通住宅,2019-10-17,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/a60f5e55020aafc5d4eb9b5c86d3e2b5/screenshot/1572425058_0/pc0_3LM1wwQVT.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_TOwQyJ9Re_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_065f3d59-7b6a-49b3-a5b1-6a0ef6ae92d6.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_pg07qHEOl_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19101717710100163650.html
新都旁  户型方正 楼下就是市场，出行方便,28,3572.8,俊翔府邸,"['青白江', '青白江']",2室2厅1卫,78.37㎡,南,毛坯,中楼层 (共13层),有,普通住宅,2019-10-20,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/aca8decdcf28e270461f2a88cc167ed8/screenshot/1571812392_7/pc0_lzTLyxbR5.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_5MLPmuseX_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_dcbe7543-a733-4b59-9e1b-56b8f893fed9.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_I5341irEq_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_WR0yLIpH0_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102017710100170433.html
房子带车位 带两个花园 户型方正,150,15957.4,合谊同华,"['青白江', '青白江']",3室2厅2卫,94㎡,南,毛坯,低楼层 (共4层),无,别墅,2019-10-22,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/c92773cbfb3c1d5db8148648cbf0ad0f/screenshot/1571819582_0/pc0_cMB0925VC.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_o448uKvsk_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_e2a98ffd-1d17-41bd-8169-b8cd480d7db4.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_BJLVnkmXc_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_kGCUqA3cs_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_nnBpAht8H_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102217710100165376.html
此装修巴适，带空调和地暖，还有20到30平米的花园,203,17913.9,誉府仕家,"['青白江', '青白江']",3室2厅2卫,113.32㎡,南,精装,低楼层 (共33层),有,普通住宅,2019-10-22,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/28a89827b29b9e72cdc492f0dcc6821b/screenshot/1571810985_4/pc0_iPEbXAqZ5.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_fqbipJN2V_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_798c6af0-51b6-4821-8ee2-62519f3fa6e4.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_goi6v4ZZw_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_eRZupHGoJ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Z1zz1HSVA_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102217710100188358.html
房东诚心出售 凤凰湖旁品质小区 中间楼层视野开阔,63,6392,蝴蝶洲,"['青白江', '青白江']",3室2厅2卫,98.56㎡,南,毛坯,高楼层 (共25层),有,普通住宅,2019-10-23,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/3dfbe4f6bc6dc3ad5ec2f26d2e77dab3/screenshot/1573878672_0/pc0_xk2MVJ5sC.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_U4uOQpQWa_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_08fbed13-3101-4c3f-b7b8-918ed4eec295.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_CcJ5vMy4r_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_hOe5P6NKc_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_nLn9Ynp0u_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102317710100172644.html
清水套三，    品质小区，    配套成熟,76,6690.1,北城映像东区,"['青白江', '青白江']",3室2厅2卫,113.6㎡,东南,毛坯,低楼层 (共18层),无,普通住宅,2019-10-25,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/f3957772eccb785d971506117356f2a0/screenshot/1572152200_0/pc0_mSMGRt8KL.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_tqxiB1y2h_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_2ad4f92a-bcf6-41fc-aefb-9eef6d66dd97.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_FPuWjvEVl_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_S5BR0w8Yv_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ctXCD5Dcy_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102517710100105434.html
顶楼双层带双花园，精装修，业主经常保养，拎包入住。,75,5439.5,交大怡家,"['青白江', '青白江']",3室2厅2卫,137.88㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-10-25,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6e1125689fc6347c7c9f4f51fb38a4c1/screenshot/1573882776_0/pc0_pbTWIDqdW.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_7pPS8udT1_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_7f571a86-7a2b-47c6-b116-d3049376eb98.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_MlWOjI6L9_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_WZgFOjyMc_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_ZY5zBwrYd_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102517710100113128.html
跃层带花园  价格好商量 房东诚心出售,80,4624.3,城市花园(红阳路),"['青白江', '青白江']",5室2厅2卫,173㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-10-26,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/a15f59fe4edda2917682d62d8c49a6dd/screenshot/1573627018_3/pc0_gZLHkIVG9.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_qbJa77fXb_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_aa3fbfdd-41e3-44ea-a456-f4b17622a5a0.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_8LJDQ9PMy_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_xPVLNuZTF_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_QuMMDWJMg_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Dj9ugYbBY_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ttapwLJ6v_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102617710100184013.html
凤凰湖大盘新小区 大阳台 带大停车位 房东诚心出售,80,8105.4,瑞居海布斯卡,"['青白江', '青白江']",3室2厅1卫,98.7㎡,南,简装,低楼层 (共26层),有,普通住宅,2019-10-27,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/f0cc4b905fe103203414ac716ea85fa6/screenshot/1574227429_0/pc0_q3Spw6PZk.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_pTtNuQ79s_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_5e15be31-13c9-49c3-8660-b131a92355e1.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_TJFrwwzec_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_iZAW1jGo5_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_JrvAlKkbP_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102717710100206089.html
四季豪庭 2室1厅 东南  业主变现诚心出售,41.8,5636.5,四季豪庭,"['青白江', '青白江']",2室2厅1卫,74.16㎡,东南,毛坯,中楼层 (共24层),有,普通住宅,2019-10-28,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/4a8b9e709373d48a0ba72b091fd17cc6/screenshot/1572495018_9/pc0_7AkpZGqMz.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_hfiQIyWVN_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_31877d40-1239-4fb3-b854-fb692331c48b.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_oeEd3Wff6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_7KEUfVIcX_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102817710100145948.html
怡湖玫瑰苑   标准套二     临湖   采光好,66.9,8552.8,怡湖玫瑰苑,"['青白江', '青白江']",2室1厅1卫,78.22㎡,南,毛坯,高楼层 (共16层),有,普通住宅,2019-10-29,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6b83f9cc18aff08e8a33b19e7e0879dd/screenshot/1572509052_7/pc0_tPoxahG2d.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_iPbReK9Kt_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_546a33bc-4768-44b1-a426-568a98307b07.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_NIZpueEqb_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_YKy6HHL4l_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19102917710100166474.html
70年产权 怡景阳光 精装套一 家具家电齐全 拎包入住,28,7056.5,怡景阳光(石家碾东路),"['青白江', '青白江']",1室1厅1卫,39.68㎡,东南,简装,高楼层 (共15层),有,普通住宅,2019-10-30,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/bffcffb80e31907bd03a913e34c5acff/screenshot/1572512532_3/pc0_StECuFaBs.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_55kAoyaMx_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_68185d89-0d51-436b-b0b2-d1729700f8eb.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19103017710100108028.html
新城区  凤凰湖旁 宏瑞阳光郦城,54,6140.6,宏瑞阳光郦城,"['青白江', '青白江']",3室2厅1卫,87.94㎡,东南,毛坯,中楼层 (共25层),有,普通住宅,2019-10-30,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/92274d414411be3257d7be0a9984f3a3/screenshot/1573537682_0/pc0_Foo7o0LcN.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_AfGo8KAGF_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_b09257f1-e1b9-428b-a6cf-b35a1fc81141.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_mCAUW0Yxs_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_CyPIl0oSW_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_DbKibplK0_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19103017710100141569.html
跃层带花园使用面积大居住起来舒适度高,85,3776.6,和盛花园,"['青白江', '青白江']",5室2厅3卫,225.07㎡,东,简装,高楼层 (共7层),无,普通住宅,2019-10-30,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/ff25fef13b280dc1774ce2b550b4d462/screenshot/1574406318_0/pc0_DAXvGyDa3.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_3AXZpUH0h_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_7c7190cf-9df1-483f-8398-9ce72f569c06.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_kO8T9QAGk_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_4tJtofio2_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_1lLswwmO8_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_n34rfxfe2_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Z8QnbYVdv_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_bQrkhsXWc_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Xy5Xj0NO7_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19103017710100169089.html
功能性套三，总价低，坐北朝南，采光好,53,6408.7,蝴蝶洲,"['青白江', '青白江']",3室1厅1卫,82.7㎡,东南,毛坯,高楼层 (共25层),有,普通住宅,2019-11-01,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/805e26b6ff182a2a8006cf3840e3f092/screenshot/1572768083_0/pc0_J9kDWAHbD.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_aWDIbvbTR_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_1e3a0a1d-f390-460c-9f3c-c2fb5a57659e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_m3pGV7QAk_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_1G2KZTfoK_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_CBU89X3Gi_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19110117710100195489.html
